danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_pop,artist,genres,track_pop,song_name,release_date
0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,audio_features,24LS4lQShWyixJ0ZrJXfJ5,spotify:track:24LS4lQShWyixJ0ZrJXfJ5,https://api.spotify.com/v1/tracks/24LS4lQShWyixJ0ZrJXfJ5,https://api.spotify.com/v1/audio-analysis/24LS4lQShWyixJ0ZrJXfJ5,212560,4,83,Calvin Harris,dance_pop edm electro_house house pop progressive_house uk_dance,72,Sweet Nothing (feat. Florence Welch),2012-10-29
0.572,0.81,1,-5.791,0,0.0558,0.0157,0.00000653,0.13,0.11,126.052,audio_features,6PUIzlqotEmPuBfjbwYWOB,spotify:track:6PUIzlqotEmPuBfjbwYWOB,https://api.spotify.com/v1/tracks/6PUIzlqotEmPuBfjbwYWOB,https://api.spotify.com/v1/audio-analysis/6PUIzlqotEmPuBfjbwYWOB,214912,4,88,Lana Del Rey,art_pop pop,72,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,2013-02-01
0.606,0.826,0,-6.04,1,0.0307,0.0256,0.0000156,0.117,0.322,121.04,audio_features,4rsW3WCZBGwhHfJWuHRwyT,spotify:track:4rsW3WCZBGwhHfJWuHRwyT,https://api.spotify.com/v1/tracks/4rsW3WCZBGwhHfJWuHRwyT,https://api.spotify.com/v1/audio-analysis/4rsW3WCZBGwhHfJWuHRwyT,210173,4,61,Phillip Phillips,folk-pop neo_mellow pop_rock,62,Home,2013-01-01
0.656,0.884,2,-4.748,1,0.0372,0.0162,0,0.145,0.86,105.009,audio_features,6BtmXhTJMM9sBTHeYYASGz,spotify:track:6BtmXhTJMM9sBTHeYYASGz,https://api.spotify.com/v1/tracks/6BtmXhTJMM9sBTHeYYASGz,https://api.spotify.com/v1/audio-analysis/6BtmXhTJMM9sBTHeYYASGz,237987,4,87,Imagine Dragons,modern_rock rock,66,It's Time,2012-09-04
0.667,0.61,1,-7.054,1,0.217,0.322,0.000203,0.426,0.465,99.991,audio_features,7FOJvA3PxiIU0DN3JjQ7jT,spotify:track:7FOJvA3PxiIU0DN3JjQ7jT,https://api.spotify.com/v1/tracks/7FOJvA3PxiIU0DN3JjQ7jT,https://api.spotify.com/v1/audio-analysis/7FOJvA3PxiIU0DN3JjQ7jT,241160,4,84,J. Cole,conscious_hip_hop hip_hop north_carolina_hip_hop rap,0,Power Trip (feat. Miguel),2013-06-14
0.591,0.808,9,-5.943,1,0.288,0.0869,0.00396,0.147,0.337,92.864,audio_features,3XyMPyuWwHcGMvXeJY6Qt0,spotify:track:3XyMPyuWwHcGMvXeJY6Qt0,https://api.spotify.com/v1/tracks/3XyMPyuWwHcGMvXeJY6Qt0,https://api.spotify.com/v1/audio-analysis/3XyMPyuWwHcGMvXeJY6Qt0,270720,4,76,Alicia Keys,hip_pop neo_soul pop r&b urban_contemporary,55,Girl On Fire (feat. Nicki Minaj) - Inferno Version,2012-11-26
0.504,0.785,8,-4.802,1,0.104,0.0738,0,0.239,0.502,173.968,audio_features,1V6gIisPpYqgFeWbMLI0bA,spotify:track:1V6gIisPpYqgFeWbMLI0bA,https://api.spotify.com/v1/tracks/1V6gIisPpYqgFeWbMLI0bA,https://api.spotify.com/v1/audio-analysis/1V6gIisPpYqgFeWbMLI0bA,210840,4,78,Demi Lovato,dance_pop pop post-teen_pop,78,Heart Attack,2013-01-01
0.675,0.792,1,-6.303,1,0.0368,0.145,0,0.12,0.395,120.016,audio_features,0HnaqUxvHP5LaWdmWwJpiS,spotify:track:0HnaqUxvHP5LaWdmWwJpiS,https://api.spotify.com/v1/tracks/0HnaqUxvHP5LaWdmWwJpiS,https://api.spotify.com/v1/audio-analysis/0HnaqUxvHP5LaWdmWwJpiS,229813,4,84,Maroon 5,pop,59,Love Somebody,2012-01-01
0.48,0.756,1,-5.399,1,0.0333,0.00993,0.00704,0.312,0.447,131.127,audio_features,0hm8rgOY17z7kQJlqGKbu7,spotify:track:0hm8rgOY17z7kQJlqGKbu7,https://api.spotify.com/v1/tracks/0hm8rgOY17z7kQJlqGKbu7,https://api.spotify.com/v1/audio-analysis/0hm8rgOY17z7kQJlqGKbu7,276720,4,71,Mumford & Sons,modern_folk_rock stomp_and_holler uk_americana,53,I Will Wait,2012-09-25
0.673,0.629,2,-7.072,1,0.0299,0.00141,0,0.0944,0.551,103.998,audio_features,01DSvNTUsVROjnSF5j3UbD,spotify:track:01DSvNTUsVROjnSF5j3UbD,https://api.spotify.com/v1/tracks/01DSvNTUsVROjnSF5j3UbD,https://api.spotify.com/v1/audio-analysis/01DSvNTUsVROjnSF5j3UbD,247907,4,79,P!nk,dance_pop pop,0,Try,2012-09-14
0.537,0.66,9,-7.174,1,0.0296,0.455,0,0.135,0.574,148.096,audio_features,3xdjjKMcMOFgo1eQrfbogM,spotify:track:3xdjjKMcMOFgo1eQrfbogM,https://api.spotify.com/v1/tracks/3xdjjKMcMOFgo1eQrfbogM,https://api.spotify.com/v1/audio-analysis/3xdjjKMcMOFgo1eQrfbogM,298373,4,65,Darius Rucker,black_americana contemporary_country country country_road,77,Wagon Wheel,2013-01-01
0.727,0.937,11,-2.871,0,0.286,0.00417,0,0.091,0.749,132.067,audio_features,03UrZgTINDqvnUMbbIMhql,spotify:track:03UrZgTINDqvnUMbbIMhql,https://api.spotify.com/v1/tracks/03UrZgTINDqvnUMbbIMhql,https://api.spotify.com/v1/audio-analysis/03UrZgTINDqvnUMbbIMhql,219493,4,66,PSY,k-pop k-rap korean_old_school_hip_hop,73,Gangnam Style (강남스타일),2012-01-01
0.695,0.869,8,-5.066,1,0.0483,0.41,0,0.237,0.58,124.989,audio_features,05SBRd4fXgn8FX7bf8BCAE,spotify:track:05SBRd4fXgn8FX7bf8BCAE,https://api.spotify.com/v1/tracks/05SBRd4fXgn8FX7bf8BCAE,https://api.spotify.com/v1/audio-analysis/05SBRd4fXgn8FX7bf8BCAE,234507,4,83,Calvin Harris,dance_pop edm electro_house house pop progressive_house uk_dance,70,I Need Your Love (feat. Ellie Goulding),2012-10-29
0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,audio_features,7EQGXaVSyEDsCWKmUcfpLk,spotify:track:7EQGXaVSyEDsCWKmUcfpLk,https://api.spotify.com/v1/tracks/7EQGXaVSyEDsCWKmUcfpLk,https://api.spotify.com/v1/audio-analysis/7EQGXaVSyEDsCWKmUcfpLk,211920,4,75,Kesha,dance_pop pop post-teen_pop,77,Die Young,2012-11-30
0.672,0.738,0,-7.045,1,0.0506,0.0178,0.0000675,0.0927,0.392,107.938,audio_features,6t6oULCRS6hnI7rm0h5gwl,spotify:track:6t6oULCRS6hnI7rm0h5gwl,https://api.spotify.com/v1/tracks/6t6oULCRS6hnI7rm0h5gwl,https://api.spotify.com/v1/audio-analysis/6t6oULCRS6hnI7rm0h5gwl,277040,4,66,fun.,baroque_pop metropopolis modern_rock pop_rock,69,Some Nights,2012-02-21
0.867,0.638,6,-6.657,0,0.0643,0.015,0,0.157,0.28,113.969,audio_features,64Nbnw22f8adeMuLd1nSBD,spotify:track:64Nbnw22f8adeMuLd1nSBD,https://api.spotify.com/v1/tracks/64Nbnw22f8adeMuLd1nSBD,https://api.spotify.com/v1/audio-analysis/64Nbnw22f8adeMuLd1nSBD,255693,4,69,Wale,gangster_rap hip_hop pop_rap r&b rap southern_hip_hop trap urban_contemporary,51,Bad (feat. Tiara Thomas),2013-02-05
0.807,0.702,6,-6.594,0,0.0748,0.307,0,0.111,0.447,114.038,audio_features,5yhKaacMZGRo4s6evJx9vk,spotify:track:5yhKaacMZGRo4s6evJx9vk,https://api.spotify.com/v1/tracks/5yhKaacMZGRo4s6evJx9vk,https://api.spotify.com/v1/audio-analysis/5yhKaacMZGRo4s6evJx9vk,238827,4,69,Wale,gangster_rap hip_hop pop_rap r&b rap southern_hip_hop trap urban_contemporary,61,Bad (feat. Rihanna) - Remix,2013-06-25
0.611,0.688,2,-6.369,1,0.0529,0.251,0.00000235,0.248,0.649,169.895,audio_features,39FwE8edwuyiaa4PrGBkP7,spotify:track:39FwE8edwuyiaa4PrGBkP7,https://api.spotify.com/v1/tracks/39FwE8edwuyiaa4PrGBkP7,https://api.spotify.com/v1/audio-analysis/39FwE8edwuyiaa4PrGBkP7,288760,4,71,Blake Shelton,contemporary_country country country_road oklahoma_country,64,Boys 'Round Here (feat. Pistol Annies & Friends),2013-03-26
0.664,0.642,6,-5.961,1,0.038,0.129,0,0.114,0.501,118.002,audio_features,5L79aNYCTKiZq7vaOElXYj,spotify:track:5L79aNYCTKiZq7vaOElXYj,https://api.spotify.com/v1/tracks/5L79aNYCTKiZq7vaOElXYj,https://api.spotify.com/v1/audio-analysis/5L79aNYCTKiZq7vaOElXYj,209693,4,61,Phillip Phillips,folk-pop neo_mellow pop_rock,66,"Gone, Gone, Gone",2013-01-01
0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.329,0.428,89.938,audio_features,3LlAyCYU26dvFZBDUIMb7a,spotify:track:3LlAyCYU26dvFZBDUIMb7a,https://api.spotify.com/v1/tracks/3LlAyCYU26dvFZBDUIMb7a,https://api.spotify.com/v1/audio-analysis/3LlAyCYU26dvFZBDUIMb7a,175200,4,87,Imagine Dragons,modern_rock rock,74,Demons,2012-09-04
0.664,0.705,1,-4.972,0,0.0382,0.0654,0,0.115,0.477,122.017,audio_features,6sy3LkhNFjJWlaeSMNwQ62,spotify:track:6sy3LkhNFjJWlaeSMNwQ62,https://api.spotify.com/v1/tracks/6sy3LkhNFjJWlaeSMNwQ62,https://api.spotify.com/v1/audio-analysis/6sy3LkhNFjJWlaeSMNwQ62,257840,4,84,OneRepublic,piano_rock pop,77,Counting Stars,2014-01-01
0.693,0.822,4,-5.441,0,0.0439,0.00616,0.00000179,0.315,0.763,126.035,audio_features,4bZd0nRuX8HyjeXAUBczvm,spotify:track:4bZd0nRuX8HyjeXAUBczvm,https://api.spotify.com/v1/tracks/4bZd0nRuX8HyjeXAUBczvm,https://api.spotify.com/v1/audio-analysis/4bZd0nRuX8HyjeXAUBczvm,223800,4,76,Flo Rida,dance_pop edm miami_hip_hop pop pop_rap,64,I Cry,2012-06-22
0.457,0.757,1,-5.177,1,0.032,0.0206,0,0.146,0.417,102.961,audio_features,2ihCaVdNZmnHZWt0fvAM7B,spotify:track:2ihCaVdNZmnHZWt0fvAM7B,https://api.spotify.com/v1/tracks/2ihCaVdNZmnHZWt0fvAM7B,https://api.spotify.com/v1/audio-analysis/2ihCaVdNZmnHZWt0fvAM7B,266600,4,67,Of Monsters and Men,folk-pop metropopolis modern_rock pop_rock stomp_and_holler,78,Little Talks,2012-01-01
0.561,0.836,9,-3.939,1,0.1,0.0525,0,0.136,0.517,127.923,audio_features,5FljCWR0cys07PQ9277GTz,spotify:track:5FljCWR0cys07PQ9277GTz,https://api.spotify.com/v1/tracks/5FljCWR0cys07PQ9277GTz,https://api.spotify.com/v1/audio-analysis/5FljCWR0cys07PQ9277GTz,226987,4,78,Jason Derulo,dance_pop edm pop pop_rap post-teen_pop,60,The Other Side,2013-09-10
0.739,0.872,11,-4.059,0,0.333,0.0217,0,0.26,0.684,95.084,audio_features,6Xk7PnitV9jCRorWt2LiVZ,spotify:track:6Xk7PnitV9jCRorWt2LiVZ,https://api.spotify.com/v1/tracks/6Xk7PnitV9jCRorWt2LiVZ,https://api.spotify.com/v1/audio-analysis/6Xk7PnitV9jCRorWt2LiVZ,238746,4,90,Eminem,detroit_hip_hop hip_hop rap,65,Berzerk,2013-11-05
0.692,0.908,9,-5.364,1,0.0677,0.0251,0,0.0933,0.513,124.042,audio_features,5qxPabNDnJQ551Tf4v6k3j,spotify:track:5qxPabNDnJQ551Tf4v6k3j,https://api.spotify.com/v1/tracks/5qxPabNDnJQ551Tf4v6k3j,https://api.spotify.com/v1/audio-analysis/5qxPabNDnJQ551Tf4v6k3j,250387,4,75,Kelly Clarkson,dance_pop pop post-teen_pop talent_show,53,Catch My Breath,2012-11-19
0.526,0.816,7,-4.009,1,0.0421,0.0285,0,0.22,0.414,144.032,audio_features,6GBUsjHfZuweYf5lQEz6mP,spotify:track:6GBUsjHfZuweYf5lQEz6mP,https://api.spotify.com/v1/tracks/6GBUsjHfZuweYf5lQEz6mP,https://api.spotify.com/v1/audio-analysis/6GBUsjHfZuweYf5lQEz6mP,234760,4,75,Luke Bryan,contemporary_country country country_road,60,Crash My Party,2013-01-01
0.785,0.478,2,-8.735,1,0.0419,0.0254,0,0.0901,0.39,134.002,audio_features,76VtA90NKurNqaQpV126Ue,spotify:track:76VtA90NKurNqaQpV126Ue,https://api.spotify.com/v1/tracks/76VtA90NKurNqaQpV126Ue,https://api.spotify.com/v1/audio-analysis/76VtA90NKurNqaQpV126Ue,161200,4,89,Rihanna,barbadian_pop dance_pop pop urban_contemporary,67,Pour It Up,2012-12-11
0.658,0.729,7,-6.561,1,0.0378,0.00215,0.0013,0.0752,0.668,104.007,audio_features,3bIxTsfeNMO7Nt2J3EUKrA,spotify:track:3bIxTsfeNMO7Nt2J3EUKrA,https://api.spotify.com/v1/tracks/3bIxTsfeNMO7Nt2J3EUKrA,https://api.spotify.com/v1/audio-analysis/3bIxTsfeNMO7Nt2J3EUKrA,230133,4,100,Taylor Swift,pop,57,22,2012-10-22
0.562,0.878,8,-4.806,1,0.0387,0.0539,0,0.112,0.558,103.029,audio_features,4FkgULes13bk2eHrsJg4q9,spotify:track:4FkgULes13bk2eHrsJg4q9,https://api.spotify.com/v1/tracks/4FkgULes13bk2eHrsJg4q9,https://api.spotify.com/v1/audio-analysis/4FkgULes13bk2eHrsJg4q9,236865,4,59,Hunter Hayes,contemporary_country country country_road modern_country_rock neo_mellow pop post-teen_pop,62,I Want Crazy - Encore,2011
0.703,0.867,6,-4.292,1,0.0453,0.107,0,0.119,0.546,128.008,audio_features,5HOpkTTVcmZHnthgyxrIL8,spotify:track:5HOpkTTVcmZHnthgyxrIL8,https://api.spotify.com/v1/tracks/5HOpkTTVcmZHnthgyxrIL8,https://api.spotify.com/v1/audio-analysis/5HOpkTTVcmZHnthgyxrIL8,213708,4,50,Ylvis,comic,64,The Fox (What Does the Fox Say?),2013-09-02
0.652,0.877,1,-2.986,1,0.0465,0.0227,0,0.0789,0.486,118.491,audio_features,5T7ZFtCcOgkpjxcuaeZbw0,spotify:track:5T7ZFtCcOgkpjxcuaeZbw0,https://api.spotify.com/v1/tracks/5T7ZFtCcOgkpjxcuaeZbw0,https://api.spotify.com/v1/audio-analysis/5T7ZFtCcOgkpjxcuaeZbw0,200107,4,83,One Direction,boy_band pop post-teen_pop talent_show,76,Best Song Ever,2013-11-25
0.642,0.289,9,-9.918,1,0.0367,0.669,0,0.18,0.407,84.996,audio_features,1VdZ0vKfR5jneCmWIUAMxK,spotify:track:1VdZ0vKfR5jneCmWIUAMxK,https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK,https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK,258373,4,89,Ed Sheeran,pop uk_pop,73,The A Team,2011-09-09
0.388,0.694,5,-5.769,1,0.0735,0.118,0.000293,0.082,0.365,145.434,audio_features,7gpy7sfWPNuOKmUNs3XQYE,spotify:track:7gpy7sfWPNuOKmUNs3XQYE,https://api.spotify.com/v1/tracks/7gpy7sfWPNuOKmUNs3XQYE,https://api.spotify.com/v1/audio-analysis/7gpy7sfWPNuOKmUNs3XQYE,278373,5,66,fun.,baroque_pop metropopolis modern_rock pop_rock,59,Carry On,2012-02-21
0.47,0.79,2,-5.352,1,0.039,0.0216,0,0.0863,0.495,158.061,audio_features,4wFUdSCer8bdQsrp1M90sa,spotify:track:4wFUdSCer8bdQsrp1M90sa,https://api.spotify.com/v1/tracks/4wFUdSCer8bdQsrp1M90sa,https://api.spotify.com/v1/audio-analysis/4wFUdSCer8bdQsrp1M90sa,276880,4,70,Tim McGraw,contemporary_country country country_road,64,Highway Don't Care,2013-01-01
0.661,0.751,7,-2.909,1,0.0481,0.0571,0,0.105,0.875,109.995,audio_features,5HGibWoxnkYSkl6mHmAlOE,spotify:track:5HGibWoxnkYSkl6mHmAlOE,https://api.spotify.com/v1/tracks/5HGibWoxnkYSkl6mHmAlOE,https://api.spotify.com/v1/audio-analysis/5HGibWoxnkYSkl6mHmAlOE,190187,4,75,Luke Bryan,contemporary_country country country_road,71,That's My Kind Of Night,2013-01-01
0.577,0.447,8,-5.892,1,0.277,0.00627,0.00022,0.0899,0.189,74.236,audio_features,6REbwUNlppTfcnV4d4ZoZi,spotify:track:6REbwUNlppTfcnV4d4ZoZi,https://api.spotify.com/v1/tracks/6REbwUNlppTfcnV4d4ZoZi,https://api.spotify.com/v1/audio-analysis/6REbwUNlppTfcnV4d4ZoZi,247800,4,88,Kendrick Lamar,conscious_hip_hop hip_hop rap west_coast_rap,77,Swimming Pools (Drank),2012-01-01
0.576,0.726,11,-4.625,1,0.035,0.255,0,0.108,0.582,136.802,audio_features,5yIiXdLRE85OBiQmCaUenq,spotify:track:5yIiXdLRE85OBiQmCaUenq,https://api.spotify.com/v1/tracks/5yIiXdLRE85OBiQmCaUenq,https://api.spotify.com/v1/audio-analysis/5yIiXdLRE85OBiQmCaUenq,215720,4,71,Blake Shelton,contemporary_country country country_road oklahoma_country,54,Sure Be Cool If You Did,2013-03-26
0.677,0.749,4,-5.405,1,0.0391,0.346,0,0.347,0.469,107.042,audio_features,617KSbx52ACbnQBxSsG26X,spotify:track:617KSbx52ACbnQBxSsG26X,https://api.spotify.com/v1/tracks/617KSbx52ACbnQBxSsG26X,https://api.spotify.com/v1/audio-analysis/617KSbx52ACbnQBxSsG26X,199867,4,79,Mariah Carey,dance_pop pop urban_contemporary,48,#Beautiful,2014-05-23
0.761,0.856,0,-3.65,0,0.0731,0.02,0,0.149,0.967,106.009,audio_features,0gRczqVHrEQQDyizJUtgRc,spotify:track:0gRczqVHrEQQDyizJUtgRc,https://api.spotify.com/v1/tracks/0gRczqVHrEQQDyizJUtgRc,https://api.spotify.com/v1/audio-analysis/0gRczqVHrEQQDyizJUtgRc,185200,4,64,Olly Murs,dance_pop pop pop_dance post-teen_pop talent_show uk_pop,0,Troublemaker (feat. Flo Rida),2011
0.577,0.576,2,-6.299,1,0.0563,0.0143,0,0.602,0.12,133.973,audio_features,0rFZaQ4crlGAzuCjWCQ2xu,spotify:track:0rFZaQ4crlGAzuCjWCQ2xu,https://api.spotify.com/v1/tracks/0rFZaQ4crlGAzuCjWCQ2xu,https://api.spotify.com/v1/audio-analysis/0rFZaQ4crlGAzuCjWCQ2xu,234040,4,68,Ciara,dance_pop hip_pop pop post-teen_pop r&b urban_contemporary,64,Body Party,2013-07-05
0.625,0.576,11,-5.693,0,0.175,0.0543,0.0000407,0.187,0.235,179.063,audio_features,25cUhiAod71TIQSNicOaW3,spotify:track:25cUhiAod71TIQSNicOaW3,https://api.spotify.com/v1/tracks/25cUhiAod71TIQSNicOaW3,https://api.spotify.com/v1/audio-analysis/25cUhiAod71TIQSNicOaW3,193147,4,77,Miguel,dance_pop hip_hop pop r&b urban_contemporary,68,Adorn,2012-09-28
0.421,0.873,10,-4.343,1,0.0564,0.0654,0,0.123,0.629,84.786,audio_features,1X1DWw2pcNZ8zSub3uhlNz,spotify:track:1X1DWw2pcNZ8zSub3uhlNz,https://api.spotify.com/v1/tracks/1X1DWw2pcNZ8zSub3uhlNz,https://api.spotify.com/v1/audio-analysis/1X1DWw2pcNZ8zSub3uhlNz,202533,4,72,The Script,celtic_rock neo_mellow pop pop_rock,68,Hall of Fame (feat. will.i.am),2012-09-10
0.658,0.677,5,-6.628,1,0.0393,0.248,0,0.368,0.248,124.91,audio_features,4kte3OcW800TPvOVgrLLj8,spotify:track:4kte3OcW800TPvOVgrLLj8,https://api.spotify.com/v1/tracks/4kte3OcW800TPvOVgrLLj8,https://api.spotify.com/v1/audio-analysis/4kte3OcW800TPvOVgrLLj8,251627,4,76,Ne-Yo,dance_pop pop urban_contemporary,68,Let Me Love You (Until You Learn To Love Yourself),2012-01-01
0.422,0.641,10,-4.947,0,0.323,0.422,0,0.317,0.654,187.027,audio_features,0HFrCOmhCYXlv4NdEwRAuj,spotify:track:0HFrCOmhCYXlv4NdEwRAuj,https://api.spotify.com/v1/tracks/0HFrCOmhCYXlv4NdEwRAuj,https://api.spotify.com/v1/audio-analysis/0HFrCOmhCYXlv4NdEwRAuj,260276,3,47,Rocko,atl_hip_hop atl_trap dirty_south_rap gangster_rap houston_rap old_school_atlanta_hip_hop pop_rap rap southern_hip_hop trap,58,"U.O.E.N.O. (feat. Rick Ross, Future)",2013-03-05
0.674,0.81,7,-5.117,0,0.0378,0.0923,0.0000474,0.11,0.391,94.995,audio_features,1Xsxp1SEOxuMzjrFZhtw8u,spotify:track:1Xsxp1SEOxuMzjrFZhtw8u,https://api.spotify.com/v1/tracks/1Xsxp1SEOxuMzjrFZhtw8u,https://api.spotify.com/v1/audio-analysis/1Xsxp1SEOxuMzjrFZhtw8u,196867,4,63,Emeli Sandé,dance_pop neo_soul pop r&b,55,Next To Me,2012-01-01
0.768,0.809,4,-4.204,0,0.0616,0.278,0,0.139,0.748,111.989,audio_features,2mXsZsJBThTaJXbNcg5QD4,spotify:track:2mXsZsJBThTaJXbNcg5QD4,https://api.spotify.com/v1/tracks/2mXsZsJBThTaJXbNcg5QD4,https://api.spotify.com/v1/audio-analysis/2mXsZsJBThTaJXbNcg5QD4,177773,4,70,Miranda Lambert,contemporary_country country country_dawn,68,Mama's Broken Heart,2011-11-01
0.543,0.837,11,-6.448,1,0.0608,0.117,0,0.0872,0.506,168.056,audio_features,6GsAD8PgHxmEuIPTG8GP3M,spotify:track:6GsAD8PgHxmEuIPTG8GP3M,https://api.spotify.com/v1/tracks/6GsAD8PgHxmEuIPTG8GP3M,https://api.spotify.com/v1/audio-analysis/6GsAD8PgHxmEuIPTG8GP3M,186080,4,72,Thomas Rhett,contemporary_country country country_road,63,It Goes Like This,2013-01-01
0.6,0.592,1,-4.947,1,0.0545,0.0191,0,0.0955,0.0663,130.205,audio_features,0uFvvXbmGIXlf5ZgtHyYpf,spotify:track:0uFvvXbmGIXlf5ZgtHyYpf,https://api.spotify.com/v1/tracks/0uFvvXbmGIXlf5ZgtHyYpf,https://api.spotify.com/v1/audio-analysis/0uFvvXbmGIXlf5ZgtHyYpf,269267,4,60,Ace Hood,dirty_south_rap gangster_rap hip_hop miami_hip_hop pop_rap rap southern_hip_hop trap,62,Bugatti,2013-01-01
0.421,0.476,0,-7.692,1,0.0298,0.268,0,0.0816,0.3,169.784,audio_features,0p1BcEcYVO3uk4KDf3gzkY,spotify:track:0p1BcEcYVO3uk4KDf3gzkY,https://api.spotify.com/v1/tracks/0p1BcEcYVO3uk4KDf3gzkY,https://api.spotify.com/v1/audio-analysis/0p1BcEcYVO3uk4KDf3gzkY,228840,4,59,Hunter Hayes,contemporary_country country country_road modern_country_rock neo_mellow pop post-teen_pop,66,Wanted,2011
0.532,0.825,9,-5.287,1,0.0468,0.18,0,0.296,0.96,169.961,audio_features,4kY7rYtE4OQkJNq22OIYRI,spotify:track:4kY7rYtE4OQkJNq22OIYRI,https://api.spotify.com/v1/tracks/4kY7rYtE4OQkJNq22OIYRI,https://api.spotify.com/v1/audio-analysis/4kY7rYtE4OQkJNq22OIYRI,195867,4,67,Lady A,contemporary_country country country_dawn country_pop country_road pop,56,Downtown,2013-01-01
0.497,0.927,0,-4.52,1,0.0371,0.00286,0.00000126,0.413,0.607,96.991,audio_features,6s9ICeczYOfbHHIaSMq9jd,spotify:track:6s9ICeczYOfbHHIaSMq9jd,https://api.spotify.com/v1/tracks/6s9ICeczYOfbHHIaSMq9jd,https://api.spotify.com/v1/audio-analysis/6s9ICeczYOfbHHIaSMq9jd,222013,4,74,Florida Georgia Line,contemporary_country country country_pop country_road modern_country_rock,61,Get Your Shine On,2012-01-01
0.797,0.608,6,-6.096,0,0.0584,0.00112,0.0000766,0.0748,0.402,127.999,audio_features,01TuObJVd7owWchVRuQbQw,spotify:track:01TuObJVd7owWchVRuQbQw,https://api.spotify.com/v1/tracks/01TuObJVd7owWchVRuQbQw,https://api.spotify.com/v1/audio-analysis/01TuObJVd7owWchVRuQbQw,279507,4,72,will.i.am,dance_pop pop pop_rap,66,#thatPOWER,2013-01-01
0.551,0.836,10,-3.838,0,0.0524,0.00502,0.000021,0.0425,0.758,185.063,audio_features,6Uy6K3KdmUdAfelUp0SeXn,spotify:track:6Uy6K3KdmUdAfelUp0SeXn,https://api.spotify.com/v1/tracks/6Uy6K3KdmUdAfelUp0SeXn,https://api.spotify.com/v1/audio-analysis/6Uy6K3KdmUdAfelUp0SeXn,220573,4,65,Sara Bareilles,acoustic_pop lilith neo_mellow pop pop_rock,69,Brave,2013-07-16
0.479,0.545,7,-7.346,1,0.0688,0.365,0,0.0963,0.244,74.897,audio_features,6GmUVqe73u5YRfUUynZK6I,spotify:track:6GmUVqe73u5YRfUUynZK6I,https://api.spotify.com/v1/tracks/6GmUVqe73u5YRfUUynZK6I,https://api.spotify.com/v1/audio-analysis/6GmUVqe73u5YRfUUynZK6I,252733,4,70,Passenger,folk-pop neo_mellow,0,Let Her Go,2012-06-29
0.526,0.801,2,-3.717,1,0.0393,0.0354,0.00000317,0.0637,0.769,172.024,audio_features,6enPOmd3vSFpI4jjms8kXN,spotify:track:6enPOmd3vSFpI4jjms8kXN,https://api.spotify.com/v1/tracks/6enPOmd3vSFpI4jjms8kXN,https://api.spotify.com/v1/audio-analysis/6enPOmd3vSFpI4jjms8kXN,193773,4,60,Randy Houser,contemporary_country country country_road modern_country_rock,64,Runnin' Outta Moonlight,2013-01-22
0.936,0.702,10,-5.305,1,0.0615,0.0473,0,0.0838,0.704,97.524,audio_features,6J5sxraPPZ4b0CVOGAgpXj,spotify:track:6J5sxraPPZ4b0CVOGAgpXj,https://api.spotify.com/v1/tracks/6J5sxraPPZ4b0CVOGAgpXj,https://api.spotify.com/v1/audio-analysis/6J5sxraPPZ4b0CVOGAgpXj,207040,4,75,2 Chainz,atl_hip_hop gangster_rap hip_hop pop_rap rap southern_hip_hop trap,57,I'm Different,2012-01-01
0.602,0.923,5,-3.763,1,0.044,0.0098,0,0.0561,0.765,136.01,audio_features,1yjY7rpaAQvKwpdUliHx0d,spotify:track:1yjY7rpaAQvKwpdUliHx0d,https://api.spotify.com/v1/tracks/1yjY7rpaAQvKwpdUliHx0d,https://api.spotify.com/v1/audio-analysis/1yjY7rpaAQvKwpdUliHx0d,216013,4,78,Paramore,candy_pop pixie pop_emo pop_punk,78,Still into You,2013-04-05
0.647,0.822,5,-4.662,0,0.183,0.219,0,0.0908,0.962,160.019,audio_features,5b88tNINg4Q4nrRbrCXUmg,spotify:track:5b88tNINg4Q4nrRbrCXUmg,https://api.spotify.com/v1/tracks/5b88tNINg4Q4nrRbrCXUmg,https://api.spotify.com/v1/audio-analysis/5b88tNINg4Q4nrRbrCXUmg,232720,4,79,Pharrell Williams,hip_hop pop pop_rap,1,"Happy - From ""Despicable Me 2""",2014-03-03
0.645,0.589,6,-6.131,1,0.0523,0.00396,0,0.145,0.35,131.899,audio_features,4kgsK0fftHtg9gZOzkU5T2,spotify:track:4kgsK0fftHtg9gZOzkU5T2,https://api.spotify.com/v1/tracks/4kgsK0fftHtg9gZOzkU5T2,https://api.spotify.com/v1/audio-analysis/4kgsK0fftHtg9gZOzkU5T2,215672,4,83,Katy Perry,dance_pop pop,0,Dark Horse,2013-01-01
