danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,release_date,popularity,artist
0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,audio_features,2lXDbdbBw7lJVCWHkYxdep,spotify:track:2lXDbdbBw7lJVCWHkYxdep,https://api.spotify.com/v1/tracks/2lXDbdbBw7lJVCWHkYxdep,https://api.spotify.com/v1/audio-analysis/2lXDbdbBw7lJVCWHkYxdep,220440,4,Wildest Dreams,2014-10-27,0,Taylor Swift
0.414,0.419,0,-6.431,1,0.0388,0.55,0.000195,0.11,0.18,84.082,audio_features,2whoe0pPKh4JRn6eWSIqTV,spotify:track:2whoe0pPKh4JRn6eWSIqTV,https://api.spotify.com/v1/tracks/2whoe0pPKh4JRn6eWSIqTV,https://api.spotify.com/v1/audio-analysis/2whoe0pPKh4JRn6eWSIqTV,172724,4,Stay With Me,2014-01-01,0,Sam Smith
0.407,0.725,5,-5.346,0,0.188,0.0141,0.00000246,0.306,0.247,196.093,audio_features,1sNSG13fsK6KPKKNIQXXrh,spotify:track:1sNSG13fsK6KPKKNIQXXrh,https://api.spotify.com/v1/tracks/1sNSG13fsK6KPKKNIQXXrh,https://api.spotify.com/v1/audio-analysis/1sNSG13fsK6KPKKNIQXXrh,247267,4,You Know You Like It,2014-10-14,0,DJ Snake
0.624,0.953,4,-2.602,0,0.104,0.113,0.000128,0.657,0.729,149.992,audio_features,34Jeq8ktRzyOW1uw40InVy,spotify:track:34Jeq8ktRzyOW1uw40InVy,https://api.spotify.com/v1/tracks/34Jeq8ktRzyOW1uw40InVy,https://api.spotify.com/v1/audio-analysis/34Jeq8ktRzyOW1uw40InVy,211573,4,Uma Thurman,2015-01-16,0,Fall Out Boy
0.747,0.705,9,-5.137,0,0.126,0.0128,0,0.126,0.56,136.024,audio_features,02M6vucOvmRfMxTXDUwRXu,spotify:track:02M6vucOvmRfMxTXDUwRXu,https://api.spotify.com/v1/tracks/02M6vucOvmRfMxTXDUwRXu,https://api.spotify.com/v1/audio-analysis/02M6vucOvmRfMxTXDUwRXu,213507,4,7/11,2014-11-24,69,Beyoncé
0.619,0.786,7,-4.938,0,0.0397,0.049,0,0.142,0.628,83.048,audio_features,7pJgjBf82BrUQ3z7HdQvW1,spotify:track:7pJgjBf82BrUQ3z7HdQvW1,https://api.spotify.com/v1/tracks/7pJgjBf82BrUQ3z7HdQvW1,https://api.spotify.com/v1/audio-analysis/7pJgjBf82BrUQ3z7HdQvW1,227360,4,The Heart Wants What It Wants,2014-11-21,0,Selena Gomez
0.5,0.225,0,-10.22,1,0.0302,0.842,0,0.112,0.355,173.788,audio_features,7wBrm1c7UtkJMPMOTZ2ZJr,spotify:track:7wBrm1c7UtkJMPMOTZ2ZJr,https://api.spotify.com/v1/tracks/7wBrm1c7UtkJMPMOTZ2ZJr,https://api.spotify.com/v1/audio-analysis/7wBrm1c7UtkJMPMOTZ2ZJr,193320,3,Girl Crush,2014-10-20,0,Little Big Town
0.733,0.408,7,-7.834,0,0.0388,0.679,0.0000392,0.11,0.291,94.947,audio_features,4NYwy0R3NdvORX2B6OZXBT,spotify:track:4NYwy0R3NdvORX2B6OZXBT,https://api.spotify.com/v1/tracks/4NYwy0R3NdvORX2B6OZXBT,https://api.spotify.com/v1/audio-analysis/4NYwy0R3NdvORX2B6OZXBT,197854,4,Slow Motion,2015-06-23,68,Trey Songz
0.73,0.703,0,-5.672,0,0.0369,0.109,0,0.0657,0.595,138.113,audio_features,2K87XMYnUMqLcX3zvtAF4G,spotify:track:2K87XMYnUMqLcX3zvtAF4G,https://api.spotify.com/v1/tracks/2K87XMYnUMqLcX3zvtAF4G,https://api.spotify.com/v1/audio-analysis/2K87XMYnUMqLcX3zvtAF4G,192120,4,Drag Me Down,2015-11-13,79,One Direction
0.89,0.667,2,-6.862,1,0.0521,0.0579,0.0000297,0.108,0.522,105.099,audio_features,0d6gYlrea7zwNsjfAh9Xba,spotify:track:0d6gYlrea7zwNsjfAh9Xba,https://api.spotify.com/v1/tracks/0d6gYlrea7zwNsjfAh9Xba,https://api.spotify.com/v1/audio-analysis/0d6gYlrea7zwNsjfAh9Xba,220467,4,Truffle Butter,2014-12-15,0,Nicki Minaj
0.628,0.593,8,-5.036,1,0.0323,0.093,0.00000165,0.096,0.104,125.026,audio_features,2OlWBmSjf1aUPGLNf0UI5A,spotify:track:2OlWBmSjf1aUPGLNf0UI5A,https://api.spotify.com/v1/tracks/2OlWBmSjf1aUPGLNf0UI5A,https://api.spotify.com/v1/audio-analysis/2OlWBmSjf1aUPGLNf0UI5A,197267,4,One Last Time,2014-08-22,0,Ariana Grande
0.588,0.611,0,-5.898,0,0.0439,0.0155,0,0.0774,0.109,76.071,audio_features,2s765uVrc3QXfDXroOf7xs,spotify:track:2s765uVrc3QXfDXroOf7xs,https://api.spotify.com/v1/tracks/2s765uVrc3QXfDXroOf7xs,https://api.spotify.com/v1/audio-analysis/2s765uVrc3QXfDXroOf7xs,203880,4,Chains,2016-06-10,27,Nick Jonas
0.589,0.658,11,-5.288,0,0.203,0.0242,0,0.118,0.251,77.521,audio_features,0hy1SOTEn9ifXTzOwnCwEr,spotify:track:0hy1SOTEn9ifXTzOwnCwEr,https://api.spotify.com/v1/tracks/0hy1SOTEn9ifXTzOwnCwEr,https://api.spotify.com/v1/audio-analysis/0hy1SOTEn9ifXTzOwnCwEr,223973,4,All Eyes on You (feat. Chris Brown & Nicki Minaj),2015-06-29,68,Meek Mill
0.885,0.479,6,-7.81,1,0.149,0.0138,0.00000318,0.0925,0.237,125.077,audio_features,6wb6zxkNTBtcYVkXcvNyJp,spotify:track:6wb6zxkNTBtcYVkXcvNyJp,https://api.spotify.com/v1/tracks/6wb6zxkNTBtcYVkXcvNyJp,https://api.spotify.com/v1/audio-analysis/6wb6zxkNTBtcYVkXcvNyJp,200080,4,No Type,2015-01-06,0,Rae Sremmurd
0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,audio_features,7yq4Qj7cqayVTp3FF9CWbm,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,https://api.spotify.com/v1/tracks/7yq4Qj7cqayVTp3FF9CWbm,https://api.spotify.com/v1/audio-analysis/7yq4Qj7cqayVTp3FF9CWbm,204280,4,Riptide,2014-09-08,82,Vance Joy
0.79,0.585,8,-6.058,1,0.0348,0.185,0,0.292,0.585,94.072,audio_features,3G7XYAwtxtoGK7fAm4IlD9,spotify:track:3G7XYAwtxtoGK7fAm4IlD9,https://api.spotify.com/v1/tracks/3G7XYAwtxtoGK7fAm4IlD9,https://api.spotify.com/v1/audio-analysis/3G7XYAwtxtoGK7fAm4IlD9,226000,4,Classic Man (feat. Roman GianArthur),2015-02-03,59,Jidenna
0.612,0.921,7,-2.882,1,0.085,0.0183,0,0.0576,0.446,139.988,audio_features,70eDxAyAraNTiD6lx2ZEnH,spotify:track:70eDxAyAraNTiD6lx2ZEnH,https://api.spotify.com/v1/tracks/70eDxAyAraNTiD6lx2ZEnH,https://api.spotify.com/v1/audio-analysis/70eDxAyAraNTiD6lx2ZEnH,202173,4,Ex's & Oh's,2015-02-13,72,Elle King
0.655,0.782,1,-4.789,1,0.185,0.375,0,0.317,0.832,79.427,audio_features,3cU2wBxuV6nFiuf6PJZNlC,spotify:track:3cU2wBxuV6nFiuf6PJZNlC,https://api.spotify.com/v1/tracks/3cU2wBxuV6nFiuf6PJZNlC,https://api.spotify.com/v1/audio-analysis/3cU2wBxuV6nFiuf6PJZNlC,184227,4,Dear Future Husband,2015-01-09,74,Meghan Trainor
0.795,0.616,1,-5.281,0,0.06,0.417,0,0.349,0.815,110.015,audio_features,6ukMqDxnOPOgoHdak7Kyp3,spotify:track:6ukMqDxnOPOgoHdak7Kyp3,https://api.spotify.com/v1/tracks/6ukMqDxnOPOgoHdak7Kyp3,https://api.spotify.com/v1/audio-analysis/6ukMqDxnOPOgoHdak7Kyp3,190453,4,Marvin Gaye (feat. Meghan Trainor),2015-05-01,65,Charlie Puth
0.63,0.53,0,-7.259,1,0.0434,0.4,0,0.177,0.417,108.038,audio_features,2YlZnw2ikdb837oKMKjBkW,spotify:track:2YlZnw2ikdb837oKMKjBkW,https://api.spotify.com/v1/tracks/2YlZnw2ikdb837oKMKjBkW,https://api.spotify.com/v1/audio-analysis/2YlZnw2ikdb837oKMKjBkW,225053,3,Like I'm Gonna Lose You (feat. John Legend),2015-01-09,78,Meghan Trainor
0.733,0.65,5,-3.539,1,0.0315,0.0703,0.0000659,0.0829,0.348,110.003,audio_features,18AJRdgUoO9EYn11N7xzaT,spotify:track:18AJRdgUoO9EYn11N7xzaT,https://api.spotify.com/v1/tracks/18AJRdgUoO9EYn11N7xzaT,https://api.spotify.com/v1/audio-analysis/18AJRdgUoO9EYn11N7xzaT,209160,4,Habits (Stay High),2014-09-24,75,Tove Lo
0.255,0.0734,9,-17.988,0,0.0333,0.383,0.0001,0.2,0.136,92.884,audio_features,5ONu4EF5vxDOCmBbQI6s0M,spotify:track:5ONu4EF5vxDOCmBbQI6s0M,https://api.spotify.com/v1/tracks/5ONu4EF5vxDOCmBbQI6s0M,https://api.spotify.com/v1/audio-analysis/5ONu4EF5vxDOCmBbQI6s0M,218507,4,The Hanging Tree,2014-11-21,0,James Newton Howard
0.886,0.628,8,-5.949,1,0.131,0.00215,0.0000115,0.31,0.178,119.906,audio_features,2JI71GHwq2LN8mtq3iCLYo,spotify:track:2JI71GHwq2LN8mtq3iCLYo,https://api.spotify.com/v1/tracks/2JI71GHwq2LN8mtq3iCLYo,https://api.spotify.com/v1/audio-analysis/2JI71GHwq2LN8mtq3iCLYo,239574,4,CoCo,2014-11-10,60,O.T. Genasis
0.711,0.774,0,-3.391,0,0.0922,0.259,0,0.371,0.715,150.032,audio_features,3SaIsrEzrQGDcG1jCeaK8q,spotify:track:3SaIsrEzrQGDcG1jCeaK8q,https://api.spotify.com/v1/tracks/3SaIsrEzrQGDcG1jCeaK8q,https://api.spotify.com/v1/audio-analysis/3SaIsrEzrQGDcG1jCeaK8q,199387,4,Bang Bang,2014-10-10,0,Jessie J
0.468,0.205,4,-11.014,1,0.0412,0.921,0,0.107,0.325,125.343,audio_features,7E7sAg5qPv0cObXCWRsYMJ,spotify:track:7E7sAg5qPv0cObXCWRsYMJ,https://api.spotify.com/v1/tracks/7E7sAg5qPv0cObXCWRsYMJ,https://api.spotify.com/v1/audio-analysis/7E7sAg5qPv0cObXCWRsYMJ,219536,4,Lay Me Down,2015-11-06,0,Sam Smith
0.77,0.664,0,-5.604,1,0.211,0.215,0.000118,0.105,0.472,140.163,audio_features,4PWY72AubTjoZrohQt0pWn,spotify:track:4PWY72AubTjoZrohQt0pWn,https://api.spotify.com/v1/tracks/4PWY72AubTjoZrohQt0pWn,https://api.spotify.com/v1/audio-analysis/4PWY72AubTjoZrohQt0pWn,321987,4,Tuesday (feat. Drake),2014-12-15,57,ILOVEMAKONNEN
0.741,0.488,8,-8.253,1,0.362,0.000235,0,0.0488,0.625,160.018,audio_features,4OjuzM3rTWp3q60mEldNSF,spotify:track:4OjuzM3rTWp3q60mEldNSF,https://api.spotify.com/v1/tracks/4OjuzM3rTWp3q60mEldNSF,https://api.spotify.com/v1/audio-analysis/4OjuzM3rTWp3q60mEldNSF,181081,4,Hit the Quan - Original Version,2015-10-09,57,iLoveMemphis
0.828,0.609,1,-4.402,1,0.0694,0.0916,0.00000121,0.291,0.707,109.725,audio_features,5pfJsMwoRYKampPay8amX0,spotify:track:5pfJsMwoRYKampPay8amX0,https://api.spotify.com/v1/tracks/5pfJsMwoRYKampPay8amX0,https://api.spotify.com/v1/audio-analysis/5pfJsMwoRYKampPay8amX0,292593,4,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",2016-02-26,66,Macklemore & Ryan Lewis
0.752,0.853,8,-5.222,1,0.0491,0.133,0,0.0238,0.859,104.003,audio_features,2FviG1Ma0M0BSZbqaDvw0x,spotify:track:2FviG1Ma0M0BSZbqaDvw0x,https://api.spotify.com/v1/tracks/2FviG1Ma0M0BSZbqaDvw0x,https://api.spotify.com/v1/audio-analysis/2FviG1Ma0M0BSZbqaDvw0x,190240,4,House Party,2014-10-24,0,Sam Hunt
0.823,0.563,6,-5.095,1,0.0443,0.0399,0,0.0851,0.682,98.031,audio_features,0k6DnZMLoEUH8NGD5zh2SE,spotify:track:0k6DnZMLoEUH8NGD5zh2SE,https://api.spotify.com/v1/tracks/0k6DnZMLoEUH8NGD5zh2SE,https://api.spotify.com/v1/audio-analysis/0k6DnZMLoEUH8NGD5zh2SE,225227,4,Ayo,2015-02-24,71,Chris Brown
0.6,0.852,1,-2.282,1,0.0481,0.206,0,0.117,0.742,172.094,audio_features,7iAgZvaO0yxtq0v6c0cKrF,spotify:track:7iAgZvaO0yxtq0v6c0cKrF,https://api.spotify.com/v1/tracks/7iAgZvaO0yxtq0v6c0cKrF,https://api.spotify.com/v1/audio-analysis/7iAgZvaO0yxtq0v6c0cKrF,190600,4,Kick The Dust Up,2015-08-07,0,Luke Bryan
0.775,0.621,1,-7.634,1,0.295,0.332,0,0.122,0.15,118.843,audio_features,4E92bmgFiHxvy2SNjXjC3b,spotify:track:4E92bmgFiHxvy2SNjXjC3b,https://api.spotify.com/v1/tracks/4E92bmgFiHxvy2SNjXjC3b,https://api.spotify.com/v1/audio-analysis/4E92bmgFiHxvy2SNjXjC3b,252040,4,Blessings,2015-02-23,0,Big Sean
0.714,0.451,5,-8.268,1,0.0276,0.0883,0,0.108,0.406,127.787,audio_features,7GJClzimvMSghjcrKxuf1M,spotify:track:7GJClzimvMSghjcrKxuf1M,https://api.spotify.com/v1/tracks/7GJClzimvMSghjcrKxuf1M,https://api.spotify.com/v1/audio-analysis/7GJClzimvMSghjcrKxuf1M,200720,4,Budapest,2014-06-27,1,George Ezra
0.399,0.787,1,-2.88,1,0.0499,0.0197,0.0000607,0.0685,0.572,117.089,audio_features,4VrWlk8IQxevMvERoX08iC,spotify:track:4VrWlk8IQxevMvERoX08iC,https://api.spotify.com/v1/tracks/4VrWlk8IQxevMvERoX08iC,https://api.spotify.com/v1/audio-analysis/4VrWlk8IQxevMvERoX08iC,216120,5,Chandelier,2014-07-04,79,Sia
0.49,0.798,6,-3.66,1,0.0489,0.0137,0,0.0627,0.479,149.109,audio_features,7FC9Lng8iXU081lbigu8m8,spotify:track:7FC9Lng8iXU081lbigu8m8,https://api.spotify.com/v1/tracks/7FC9Lng8iXU081lbigu8m8,https://api.spotify.com/v1/audio-analysis/7FC9Lng8iXU081lbigu8m8,198733,4,Heartbeat Song,2015-02-27,65,Kelly Clarkson
0.806,0.608,1,-7.008,1,0.0659,0.0113,0,0.635,0.849,95.049,audio_features,1huvTbEYtgltjQRXzrNKGi,spotify:track:1huvTbEYtgltjQRXzrNKGi,https://api.spotify.com/v1/tracks/1huvTbEYtgltjQRXzrNKGi,https://api.spotify.com/v1/audio-analysis/1huvTbEYtgltjQRXzrNKGi,219840,4,Don't,2014-06-21,72,Ed Sheeran
0.682,0.836,9,-3.777,1,0.0424,0.0464,0.00000313,0.0797,0.486,104.984,audio_features,2FiceoWDJ67rrmb5tGBpgE,spotify:track:2FiceoWDJ67rrmb5tGBpgE,https://api.spotify.com/v1/tracks/2FiceoWDJ67rrmb5tGBpgE,https://api.spotify.com/v1/audio-analysis/2FiceoWDJ67rrmb5tGBpgE,216107,4,Ghost,2014-06-08,56,Ella Henderson
0.376,0.822,0,-3.974,1,0.104,0.0783,0,0.0841,0.327,120.493,audio_features,664gdARxaClFsoF5SXKOws,spotify:track:664gdARxaClFsoF5SXKOws,https://api.spotify.com/v1/tracks/664gdARxaClFsoF5SXKOws,https://api.spotify.com/v1/audio-analysis/664gdARxaClFsoF5SXKOws,199453,4,Here,2016-03-11,65,Alessia Cara
0.829,0.51,5,-9.334,0,0.0369,0.00821,0.0014,0.0829,0.45,119.993,audio_features,5Sf3GyLEAzJXxZ5mbCPXTu,spotify:track:5Sf3GyLEAzJXxZ5mbCPXTu,https://api.spotify.com/v1/tracks/5Sf3GyLEAzJXxZ5mbCPXTu,https://api.spotify.com/v1/audio-analysis/5Sf3GyLEAzJXxZ5mbCPXTu,208133,4,Waves - Robin Schulz Radio Edit,2014-02-07,1,Mr. Probz
0.628,0.69,8,-5.83,1,0.0511,0.443,0,0.113,0.66,179.908,audio_features,7qCAVkHWZkF44OzOUKf8Cr,spotify:track:7qCAVkHWZkF44OzOUKf8Cr,https://api.spotify.com/v1/tracks/7qCAVkHWZkF44OzOUKf8Cr,https://api.spotify.com/v1/audio-analysis/7qCAVkHWZkF44OzOUKf8Cr,205907,4,El Perdón (with Enrique Iglesias),2017-01-20,73,Nicky Jam
0.705,0.572,8,-5.799,0,0.0326,0.0262,0,0.585,0.574,139.977,audio_features,36lO0n3hzVK9zJONfSdmKC,spotify:track:36lO0n3hzVK9zJONfSdmKC,https://api.spotify.com/v1/tracks/36lO0n3hzVK9zJONfSdmKC,https://api.spotify.com/v1/audio-analysis/36lO0n3hzVK9zJONfSdmKC,214726,4,She Knows,2015-02-16,58,Ne-Yo
0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.115,0.37,120.001,audio_features,5O2P9iiztwhomNh8xkR9lJ,spotify:track:5O2P9iiztwhomNh8xkR9lJ,https://api.spotify.com/v1/tracks/5O2P9iiztwhomNh8xkR9lJ,https://api.spotify.com/v1/audio-analysis/5O2P9iiztwhomNh8xkR9lJ,226600,4,Night Changes,2014-11-17,87,One Direction
0.893,0.48,1,-3.728,0,0.356,0.00854,0,0.116,0.382,86.976,audio_features,4rujbg8RNFitwtkv1qEq4K,spotify:track:4rujbg8RNFitwtkv1qEq4K,https://api.spotify.com/v1/tracks/4rujbg8RNFitwtkv1qEq4K,https://api.spotify.com/v1/audio-analysis/4rujbg8RNFitwtkv1qEq4K,170638,4,Back To Back,2015-07-31,0,Drake
0.738,0.868,11,-4.373,0,0.0731,0.0392,0.00169,0.388,0.336,122.003,audio_features,22mek4IiqubGD9ctzxc69s,spotify:track:22mek4IiqubGD9ctzxc69s,https://api.spotify.com/v1/tracks/22mek4IiqubGD9ctzxc69s,https://api.spotify.com/v1/audio-analysis/22mek4IiqubGD9ctzxc69s,212640,4,How Deep is Your Love (feat. Disciples),2015-07-17,76,Calvin Harris
0.609,0.378,4,-9.828,1,0.438,0.835,0,0.28,0.515,100.418,audio_features,50kpGaPAhYJ3sGmk6vplg0,spotify:track:50kpGaPAhYJ3sGmk6vplg0,https://api.spotify.com/v1/tracks/50kpGaPAhYJ3sGmk6vplg0,https://api.spotify.com/v1/audio-analysis/50kpGaPAhYJ3sGmk6vplg0,233720,4,Love Yourself,2015-11-13,83,Justin Bieber
0.654,0.76,0,-3.669,0,0.045,0.0797,0,0.299,0.41,99.945,audio_features,09CtPGIpYB4BrO8qb1RGsF,spotify:track:09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/tracks/09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/audio-analysis/09CtPGIpYB4BrO8qb1RGsF,200787,4,Sorry,2015-11-13,81,Justin Bieber
0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,audio_features,1zi7xx7UVEFkmKfv06H8x0,spotify:track:1zi7xx7UVEFkmKfv06H8x0,https://api.spotify.com/v1/tracks/1zi7xx7UVEFkmKfv06H8x0,https://api.spotify.com/v1/audio-analysis/1zi7xx7UVEFkmKfv06H8x0,173987,4,One Dance,2016-05-06,85,Drake
0.725,0.534,11,-6.238,1,0.0946,0.0752,0,0.0919,0.558,91.974,audio_features,32lmL4vQAAotg6MrJnhlQZ,spotify:track:32lmL4vQAAotg6MrJnhlQZ,https://api.spotify.com/v1/tracks/32lmL4vQAAotg6MrJnhlQZ,https://api.spotify.com/v1/audio-analysis/32lmL4vQAAotg6MrJnhlQZ,219320,4,Work,2016-01-28,0,Rihanna
0.734,0.637,4,-5.677,0,0.141,0.0462,0.0000229,0.0602,0.648,169.977,audio_features,3CRDbSIZ4r5MsZ0YwxuEkn,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,202333,4,Stressed Out,2015-05-15,84,Twenty One Pilots
0.685,0.731,10,-5.503,0,0.414,0.0292,0,0.369,0.266,145.245,audio_features,275a9yzwGB6ncAW4SxY7q3,spotify:track:275a9yzwGB6ncAW4SxY7q3,https://api.spotify.com/v1/tracks/275a9yzwGB6ncAW4SxY7q3,https://api.spotify.com/v1/audio-analysis/275a9yzwGB6ncAW4SxY7q3,247867,4,Panda,2016-02-26,67,Desiigner
0.47,0.431,5,-6.129,0,0.0342,0.329,0,0.0854,0.289,157.98,audio_features,4aebBr4JAihzJQR0CiIZJv,spotify:track:4aebBr4JAihzJQR0CiIZJv,https://api.spotify.com/v1/tracks/4aebBr4JAihzJQR0CiIZJv,https://api.spotify.com/v1/audio-analysis/4aebBr4JAihzJQR0CiIZJv,295502,4,Hello,2015-11-20,1,Adele
0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,audio_features,1i1fxkWeaMmKEB4T7zqbzK,spotify:track:1i1fxkWeaMmKEB4T7zqbzK,https://api.spotify.com/v1/tracks/1i1fxkWeaMmKEB4T7zqbzK,https://api.spotify.com/v1/audio-analysis/1i1fxkWeaMmKEB4T7zqbzK,208373,4,Don't Let Me Down,2016-02-05,79,The Chainsmokers
0.666,0.83,0,-5.715,1,0.0751,0.0123,0,0.191,0.702,113.03,audio_features,6JV2JOEocMgcZxYSZelKcc,spotify:track:6JV2JOEocMgcZxYSZelKcc,https://api.spotify.com/v1/tracks/6JV2JOEocMgcZxYSZelKcc,https://api.spotify.com/v1/audio-analysis/6JV2JOEocMgcZxYSZelKcc,236002,4,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",2016-05-06,78,Justin Timberlake
0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960,4,Closer,2016-07-29,84,The Chainsmokers
0.592,0.8,6,-4.931,0,0.215,0.0561,0.00000201,0.0775,0.728,89.972,audio_features,6b3b7lILUJqXcp6w9wNQSm,spotify:track:6b3b7lILUJqXcp6w9wNQSm,https://api.spotify.com/v1/tracks/6b3b7lILUJqXcp6w9wNQSm,https://api.spotify.com/v1/audio-analysis/6b3b7lILUJqXcp6w9wNQSm,224813,4,Cheap Thrills (feat. Sean Paul),2016-02-11,68,Sia
0.765,0.473,10,-5.829,1,0.0514,0.287,0,0.391,0.34,119.992,audio_features,5kqIPrATaCc2LqxVWzQGbk,spotify:track:5kqIPrATaCc2LqxVWzQGbk,https://api.spotify.com/v1/tracks/5kqIPrATaCc2LqxVWzQGbk,https://api.spotify.com/v1/audio-analysis/5kqIPrATaCc2LqxVWzQGbk,237300,4,7 Years,2016-04-01,80,Lukas Graham
0.671,0.314,5,-8.091,0,0.244,0.11,0,0.0825,0.296,110.898,audio_features,1Tt4sE4pXi57mTD1GCzsqm,spotify:track:1Tt4sE4pXi57mTD1GCzsqm,https://api.spotify.com/v1/tracks/1Tt4sE4pXi57mTD1GCzsqm,https://api.spotify.com/v1/audio-analysis/1Tt4sE4pXi57mTD1GCzsqm,191600,4,Needed Me,2016-01-28,0,Rihanna
0.688,0.702,7,-4.792,0,0.0499,0.0215,0,0.128,0.74,94.006,audio_features,6Knv6wdA0luoMUuuoYi2i1,spotify:track:6Knv6wdA0luoMUuuoYi2i1,https://api.spotify.com/v1/tracks/6Knv6wdA0luoMUuuoYi2i1,https://api.spotify.com/v1/audio-analysis/6Knv6wdA0luoMUuuoYi2i1,192191,4,My House,2015-04-07,76,Flo Rida
0.664,0.714,7,-6.645,0,0.111,0.0353,0.00000842,0.0843,0.71,101.969,audio_features,1MtUq6Wp1eQ8PC6BbPCj8P,spotify:track:1MtUq6Wp1eQ8PC6BbPCj8P,https://api.spotify.com/v1/tracks/1MtUq6Wp1eQ8PC6BbPCj8P,https://api.spotify.com/v1/audio-analysis/1MtUq6Wp1eQ8PC6BbPCj8P,197933,4,I Took A Pill In Ibiza - Seeb Remix,2016-05-06,72,Mike Posner
0.803,0.585,8,-5.861,1,0.0432,0.103,0.00000394,0.0644,0.593,105.017,audio_features,4tCtwWceOPWzenK2HAIJSb,spotify:track:4tCtwWceOPWzenK2HAIJSb,https://api.spotify.com/v1/tracks/4tCtwWceOPWzenK2HAIJSb,https://api.spotify.com/v1/audio-analysis/4tCtwWceOPWzenK2HAIJSb,214480,4,Work from Home (feat. Ty Dolla $ign),2016-05-27,75,Fifth Harmony
0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,audio_features,0azC730Exh71aQlOt9Zj3y,spotify:track:0azC730Exh71aQlOt9Zj3y,https://api.spotify.com/v1/tracks/0azC730Exh71aQlOt9Zj3y,https://api.spotify.com/v1/audio-analysis/0azC730Exh71aQlOt9Zj3y,222160,4,This Is What You Came For,2016-04-29,81,Calvin Harris
0.774,0.753,4,-5.446,0,0.0517,0.152,0,0.0371,0.896,119.002,audio_features,76hfruVvmfQbw0eYn1nmeC,spotify:track:76hfruVvmfQbw0eYn1nmeC,https://api.spotify.com/v1/tracks/76hfruVvmfQbw0eYn1nmeC,https://api.spotify.com/v1/audio-analysis/76hfruVvmfQbw0eYn1nmeC,219147,4,Cake By The Ocean,2016-11-18,81,DNCE
0.756,0.674,0,-6.518,0,0.0959,0.0184,0,0.158,0.389,111.995,audio_features,40YcuQysJ0KlGQTeGUosTC,spotify:track:40YcuQysJ0KlGQTeGUosTC,https://api.spotify.com/v1/tracks/40YcuQysJ0KlGQTeGUosTC,https://api.spotify.com/v1/audio-analysis/40YcuQysJ0KlGQTeGUosTC,251467,4,"Me, Myself & I",2015-12-04,77,G-Eazy
0.645,0.713,6,-5.355,1,0.0393,0.00835,0,0.113,0.566,74.989,audio_features,2Z8WuEywRWYTKe1NybPQEW,spotify:track:2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/audio-analysis/2Z8WuEywRWYTKe1NybPQEW,214507,4,Ride,2015-05-15,81,Twenty One Pilots
0.737,0.476,4,-5.825,0,0.0262,0.0908,0.0000539,0.0968,0.555,90.028,audio_features,3vZM2544ETmOCCHuBPZRzm,spotify:track:3vZM2544ETmOCCHuBPZRzm,https://api.spotify.com/v1/tracks/3vZM2544ETmOCCHuBPZRzm,https://api.spotify.com/v1/audio-analysis/3vZM2544ETmOCCHuBPZRzm,195743,4,Heathens,2016-08-05,60,Twenty One Pilots
0.588,0.702,11,-4.271,1,0.0496,0.104,0,0.089,0.429,124.909,audio_features,0IKK48xF4eEdfofyaeKWWO,spotify:track:0IKK48xF4eEdfofyaeKWWO,https://api.spotify.com/v1/tracks/0IKK48xF4eEdfofyaeKWWO,https://api.spotify.com/v1/audio-analysis/0IKK48xF4eEdfofyaeKWWO,203686,4,PILLOWTALK,2016-08-22,60,ZAYN
